timestamps	index	text	role	label	video	stage	gender	subject
00:28:05,710 --> 00:28:07,430	45746	\u90a3\u4e48\u591a\u5229\u957f\u5f97\u8ddf\u8c01\u4e00\u6837	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:28:08,940 --> 00:28:13,250	45747	\u8ddf\u767d\u7f8a\u4e00\u6837，\u56e0\u4e3a\u7ed9\u63d0\u4f9b\u7ec6\u80de\u6838\u4e00\u6837\u5bf9\u4e0d\u5bf9	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:28:13,260 --> 00:28:21,650	45749	\u597d\u90a3\u4e48\u6211\u60f3\u544a\u8bc9\u5927\u5bb6\u7684\u662f，\u5f53\u65f6\u8fd9\u53ea\u63d0\u4f9b\u7ec6\u80de\u6838\u7684\u767d\u7f8a\u7684\u5bff\u547d，\u5f53\u65f6\u4ed6\u7684\u5e74\u9f84\u662f6\u5c81	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:28:22,610 --> 00:28:29,070	45750	6\u5c81，\u7136\u540e\u591a\u5229\u7f8a\u7684\u6b63\u5e38\u7684\u5bff\u547d\u662f12\u5c81，\u591a\u5229\u6700\u540e\u6d3b\u4e86\u591a\u5c11\u5e74	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:28:33,020 --> 00:28:42,860	45752	\u4e0d\u7ba1\u5b83\u662f\u4e0d\u662f\u5de7\u5408，\u8fd9\u4e2a\u662f\u4e0d\u662f\u4e5f\u8bf4\u660e\u4e86\u4e00\u5b9a\u7684\u95ee\u9898，\u8fd9\u4e2a\u7ec6\u80de\u7ed9\u4ed6\u63d0\u4f9b\u7684\u7ec6\u80de\u6838\u4ed6\u5df2\u7ecf6\u5c81\u4e86	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:28:46,010 --> 00:28:56,810	45754	\u4f46\u662f\u8fd9\u4e2a\u7ed3\u679c\u8fd8\u6709\u540e\u7eed\u8fd8\u6709\u7814\u7a76\u597d，\u90a3\u4e48\u4e5f\u5c31\u662f\u8bf4\u8fd9\u4e2a\u7ec6\u80de，\u5b83\u80fd\u591f\u8bb0\u4f4f\u5b83\u81ea\u5df1\u4e4b\u524d\u590d\u5236\u4e86\u591a\u5c11\u6b21\u5bf9\u5427	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:28:56,820 --> 00:29:06,500	45755	\u597d\u4e86\u90a3\u4e48\u8fd9\u4e2a\u4e8b\u5b9e\u8bf4\u660e，\u5728\u7ec6\u80de\u5185\u4e00\u5b9a\u5b58\u5728\u7740\u67d0\u4e00\u79cd\u6280\u672f\u7684\u8ba1\u7b97\u590d\u5236\u6b21\u6570\u7684\u673a\u5236	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:29:08,160 --> 00:29:14,790	45756	\u8fd9\u4e0d\u662f\u8bf4\u968f\u968f\u4fbf\u4fbf\u7ec6\u80de\u6765\u5206\u7c7b\u7684，\u80af\u5b9a\u662f\u6709\u7ec6\u80de\u91cc\u9762\u662f\u6709\u4e00\u5b9a\u7684\u89c4\u5f8b\u7684，\u80fd\u4e0d\u80fd\u5f97\u51fa\u8fd9\u4e2a\u7ed3\u8bba	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:29:14,800 --> 00:29:24,030	45757	\u597d\u73b0\u5728\u7684\u95ee\u9898\u662f\u7ec6\u80de\u5b83\u590d\u5236\u591a\u5c11\u6b21\u7684\u673a\u5236\u5230\u5e95\u662f\u4ec0\u4e48，\u597d\u770b\u4e00\u4e0b\u8fd9\u4e2a\u8d44\u6599，\u5927\u5bb6\u80fd\u770b\u5f97\u61c2\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:29:24,040 --> 00:29:29,380	45758	\u56e0\u4e3a\u6211\u4eec\u8fd8\u6ca1\u6709\u5b66，\u6211\u4eec\u662f\u5fc5\u4fee\u4e8c\u624d\u5b66\u8fd9\u4e2a\u4e1c\u897f，\u5c31\u662f\u5173\u4e8eDNA\u590d\u5236\u7684\u95ee\u9898	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:29:33,480 --> 00:29:42,470	45759	DNA\u6709\u4e24\u6761\u94fe\u5927\u5bb6\u77e5\u9053\u5427，\u53cc\u87ba\u65cb\u5bf9\u5427，\u90a3\u4e48\u4e24\u6761\u94fe\u5728\u590d\u5236\u7684\u65f6\u5019，\u5176\u4e2d\u6709\u4e00\u6761\u94fe\u5b83\u8981\u524d\u9762\u7684\u5f15\u7269\u8981\u88ab\u5207\u6389	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:29:43,100 --> 00:29:54,000	45761	\u8fd9\u6837\u7684\u8bdd\u968f\u7740\u6b63\u5e38\u60c5\u51b5\u4e0b，\u968f\u7740\u590d\u5236\u6b21\u6570\u7684\u589e\u52a0，DNA\u4f1a\u8d8a\u6765\u8d8a\u77ed\u7684，DNA\u5728\u67d3\u8272\u4f53\u4e0a，\u610f\u5473\u7740\u67d3\u8272\u4f53\u4e5f\u4f1a\u8d8a\u6765\u8d8a\u77ed\u662f\u5427	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:29:54,370 --> 00:30:04,990	45763	\u597d\u6211\u4eec\u63a5\u7740\u770b，1972\u5e74\u82cf\u8054\u7684\u7406\u8bba\u79d1\u5b66\u5bb6\u8ba4\u4e3a，\u968f\u7740\u590d\u5236\u4e0d\u65ad\u7f29\u77ed\u7684DNA\u672b\u7aef\u53ef\u80fd\u662f\u6b63\u5e38\u7ec6\u80de\u6709\u9650\u5206\u88c2\u7684\u539f\u56e0	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:30:04,990 --> 00:30:15,740	45764	\u5c31\u662f\u6b63\u5e38\u7ec6\u80de\u4e3a\u4ec0\u4e48，\u5b83\u7684\u5206\u88c2\u6b21\u6570\u662f\u6709\u9650\u7684，\u53ef\u80fd\u8ddf DNA\u8d8a\u6765\u8d8a\u77ed\u6709\u5173\u7cfb，\u597d\u6211\u4eec\u63a5\u7740\u770b，\u8fd9\u4e2a\u56fe\u662f\u67d3\u8272\u4f53	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:30:15,750 --> 00:30:24,410	45766	\u84dd\u8272\u7684\u662f\u67d3\u8272\u4f53，\u8fb9\u4e0a\u67d3\u6210\u9ec4\u8272\u7684，\u8367\u5149\u9ec4\u8272\u8367\u5149\u6807\u8bb0\u7684\u8fd9\u4e2a\u662f\u67d3\u8272\u4f53\u7684\u5b83\u7684\u7aef\u7c92	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:30:29,300 --> 00:30:38,450	45767	1986\u5e74\u7814\u7a76\u8bc1\u5b9e\u4e0d\u540c\u7ec4\u7ec7\u7ec6\u80de\u7aef\u7c92\u957f\u5ea6\u662f\u4e0d\u4e00\u6837\u7684，\u4f53\u5916\u57f9\u517b\u7684\u7ec6\u80de\u7aef\u7c92\u968f\u7740\u5b83\u590d\u5236\u786e\u5b9e\u5728\u4e0d\u65ad\u7684\u53d8\u77ed	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:30:40,230 --> 00:30:53,730	45768	\u8fd9\u4e2a\u662f\u4e0d\u662f\u6709\u5b9e\u9a8c\u8bc1\u660e，\u786e\u5b9e\u7aef\u7c92\u662f\u5728\u4e0d\u65ad\u7684\u53d8\u77ed，\u90a3\u4e48\u4e5f\u5c31\u662f\u8bf4，\u8fd9\u4e2a\u5b9e\u9a8c\u8bc1\u660e\u4e86\u54c8\u5f17\u745e\u514b\u63d0\u51fa\u7684\u8bf4\u6cd5	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:30:53,740 --> 00:30:58,770	45770	\u7ec6\u80de\u5206\u88c2\u5b83\u662f\u6709\u4e00\u5b9a\u7684\u754c\u9650\u7684，\u5b83\u5230\u4e00\u5b9a\u7684\u4ee3\u6570\u5c31\u81ea\u7136\u4f1a\u505c\u6b62\u5206\u88c2	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:31:07,150 --> 00:31:11,890	45773	\u8fd9\u4e9b\u5b9e\u9a8c\u53c8\u8fdb\u4e00\u6b65\u8bc1\u660e\u4e86，\u7aef\u7c92\u5b66\u8bf4\u7684\u79d1\u5b66\u6027	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:31:11,980 --> 00:31:45,310	45774	\u6211\u4eec\u770b\u4e00\u4e0b\u8fd9\u4e2a，\u597d，\u764c\u7ec6\u80de\u662f\u4e0d\u662f\u80fd\u65e0\u9650\u589e\u6b96，\u5982\u679c\u6309\u5b66\u8bf4\u7684\u8bdd，\u764c\u7ec6\u80de\u7684\u7aef\u7c92\u5e94\u8be5\u7f29\u77ed\u8fd8\u662f\u4e0d\u7f29\u77ed	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_56	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u751f\u7269
00:06:40,040 --> 00:06:58,300	45992	\u50cf\u8fd9\u6837\u7684\u6570\u5217\u5c31\u662f\u6211\u4eec\u7b49\u5dee\u6570\u5217，\u90a3\u4e48\u6211\u4eec\u628a\u8fd9\u4e2a，\u6211\u4eec\u7b49\u5dee\u6570\u5217\u7684\u5b9a\u4e49an\u51cf\u53bban-1\u7b49\u4e8ed，\u800c\u8fd9\u91cc\u7684n\u8981\u6c42\u662f\u5927\u4e8e\u7b49\u4e8e2\u7684	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:06:58,780 --> 00:07:21,800	45994	\u8fd9\u5c31\u662f\u6211\u4eec\u7b49\u5dee\u6570\u5217\u7684\u4e00\u4e2a\u7b26\u53f7\u8bed\u8a00，\u73b0\u5728\u8bf7\u4f60\u7528\u6587\u5b57\u51c6\u786e\u7684\u6765\u63cf\u8ff0\u4e00\u4e0b\u7b49\u5dee\u6570\u5217，\u770b\u7740\u8fd9\u4e2a\u7b26\u53f7\u8bed\u8a00，\u7528\u6587\u5b57\u8bed\u8a00\u6765\u63cf\u8ff0\u4e00\u4e0b\u7b49\u5dee\u6570\u5217\u7684\u5b9a\u4e49	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:07:26,918 --> 00:07:30,130	45996	\u4f60\u6765\u56de\u7b54\u4e00\u4e0b	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:07:42,650 --> 00:07:45,390	45998	\u90a3\u4e48\u5728\u6570\u5217\u4e2d\u8fd9\u4e2a\u6570\u5e94\u8be5\u79f0\u4e3a	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:08:09,400 --> 00:08:15,880	46001	\u8fd9\u4e2a\u6570\u662f\u5b9a\u503c\u662f\u5417，\u597d\u7684，\u90a3\u4e48\u5bf9\u540e\u9762\u8fd9\u53e5\u8bdd\u600e\u4e48\u7406\u89e3	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:08:16,230 --> 00:08:22,370	46003	\u8fd8\u6709\u5c3e\u5df4n\u5927\u4e8e\u7b49\u4e8e2	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:08:27,600 --> 00:08:32,070	46005	\u5927\u5bb6\u5e2e\u5fd9\u4e00\u4e0b，n\u8981\u4ece\u7b2c\u4e8c\u9879\u8d77\u662f\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:08:32,200 --> 00:08:33,390	46006	\u597d\u7684，\u8bf7\u5750	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:08:33,600 --> 00:08:46,390	46007	\u6240\u4ee5\u7b49\u5dee\u6570\u5217\u7684\u5b9a\u4e49，\u5c31\u662f\u8bf4\u6ee1\u8db3\u4ece\u7b2c\u4e8c\u9879\u8d77\u6bcf\u4e00\u9879\u4e0e\u5b83\u524d\u4e00\u9879\u7684\u5dee\u662f\u540c\u4e00\u4e2a\u5e38\u6570，\u90a3\u4e48\u8fd9\u6837\u7684\u6570\u5217\u5c31\u79f0\u4e3a\u662f\u7b49\u5dee\u6570\u5217	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:08:47,910 --> 00:09:23,790	46008	\u4ece\u7b2c\u4e8c\u9879\u8d77，\u6bcf\u4e00\u9879\u4e0e\u5b83\u7684\u524d\u4e00\u9879\u7684\u5dee，\u8fd9\u6837\u7684\u6570\u5217\u6211\u4eec\u79f0\u4e3a\u7b49\u5dee\u6570\u5217，\u800c\u8fd9\u4e2a\u540c\u4e00\u4e2a\u5e38\u6570，\u5c31\u662f\u6211\u4eec\u6570\u5217\u7b49\u5dee\u6570\u5217\u7684\u516c\u5dee，\u7ecf\u5e38\u7528d\u8868\u793a	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:09:24,140 --> 00:09:40,490	46010	\u90a3\u4e48\u5728\u8fd9\u4e2a\u5b9a\u4e49\u4e2d\u6211\u4eec\u5173\u6ce8\u4e00\u4e0b，\u7b2c\u4e00\u4e2a\u6211\u4eec\u8981\u6ce8\u610f\u662f\u4ece\u7b2c\u4e8c\u9879\u8d77，\u7b2c\u4e8c\u4e2a\u6bcf\u4e00\u9879\u4e0e\u5b83\u524d\u4e00\u9879\u7684\u5dee\u662f\u540c\u4e00\u4e2a\u5e38\u6570\u8bbe\u8ba1\u8868\u793a\u7684	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:09:41,460 --> 00:09:44,180	46011	\u90a3\u4e48\u8fd9\u5c31\u662f\u6211\u4eec\u7b49\u5dee\u6570\u5217\u7684\u5b9a\u4e49	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:09:44,970 --> 00:09:49,260	46012	\u90a3\u4e48\u5927\u5bb6\u6765\u770b\u4e00\u4e0b，\u8fd9\u4e00\u9879\u7684\u540e\u4e00\u9879\u4f60\u4f1a\u5199\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:09:52,840 --> 00:09:59,020	46013	\u5b83\u7684\u540e\u9762\u4e00\u9879，[\u59d3\u540d]\u4f60\u56de\u7b54\u4e00\u4e0b	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:10:16,710 --> 00:10:26,990	46015	\u7c7b\u4f3c\u7684，\u51cf\u53bba\u7b49\u4e8ed\u662f\u5427，\u597d\u7684\u8bf7\u5750	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:10:27,430 --> 00:10:43,230	46016	\u90a3\u4e48\u73b0\u5728\u5982\u679c\u95ee\u8fd9\u4e2a\u5f0f\u5b50，\u5982\u679c\u6211\u4eec\u6765\u8868\u793a\u7b49\u5dee\u6570\u5217\u7684\u5b9a\u4e49，n\u7684\u8303\u56f4\u662f\u4ec0\u4e48，\u6bd4\u5982	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:10:43,320 --> 00:10:44,550	46017	\u597d\u7684，\u8bf7\u5750	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:10:44,560 --> 00:10:55,150	46018	\u7528\u4e00\u4e2a\u7279\u6b8a\u7684\u4f8b\u5b50，\u662f\u4e0d\u662f\u4e3e\u4f8b\u51fa\u8bf4\u660e，\u90a3\u4e48\u5982\u679c\u6211\u628a\u7b2c\u4e00\u9879\u53bb\u6389\u5462，\u662f\u7684，\u5bf9\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_59	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u6570\u5b66
00:03:46,540 --> 00:03:55,340	33113	\u597d，\u8fd9\u4f4d\u540c\u5b66\u4f60\u5148\u8bf4\u4e00\u4e0b	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:04:58,420 --> 00:05:01,280	33119	\u9047\u5230\u8fd9\u6837\u7684\u5b98\u4e4b\u540e\u5462	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:05:07,170 --> 00:05:18,870	33121	\u6216\u8005\u8bf4\u4ed6\u9047\u5230\u4e86\u660f\u5b98\u4e4b\u540e\u5462，\u4ed6\u662f\u4e0d\u662f\u88ab\u5c48\u6253\u6210\u62db\u4e86\u662f\u5427，\u6700\u540e\u53c8\u542b\u51a4\u53bb，\u4eca\u5929\u54b1\u4eec\u6240\u8981\u5b66\u4e60\u7684，\u662f\u4e0d\u662f\u5230\u4e86\u5211\u573a\u6765\u53d7\u6b7b	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:05:19,560 --> 00:05:19,790	33124	\u5f88\u597d	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:05:19,790 --> 00:05:20,230	33125	\u8bf7\u5750	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:05:20,240 --> 00:05:26,390	33126	\u8fd9\u4f4d\u540c\u5b66\u5bf9\u4e8e\u6545\u4e8b\u6897\u6982\u7684\u53d9\u8ff0\u601d\u8def\u975e\u5e38\u7684\u6e05\u6670	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:05:26,400 --> 00:05:31,760	33127	\u90a3\u4e48\u521a\u624d\u6211\u95ee\u7684\u95ee\u9898，\u662f\u4e0d\u662f\u7aa6\u5a25\u4ed6\u51a4\u5728\u4f55\u5904，\u4f60\u8bf4\u4ed6\u51a4\u5728\u4f55\u5904	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:05:31,770 --> 00:05:39,810	33129	\u54b1\u4eec\u9700\u8981\u4ece\u4ed6\u4e00\u5f00\u59cb\u88ab\u5356\u5c31\u5f00\u59cb\u8bf4\u5417，\u4ed6\u8fd9\u4e2a\u51a4\u60c5\u5b9e\u9645\u4e0a\u662f\u4ece\u54ea\u4e00\u4e2a\u4eba\u5f00\u59cb\u7684	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:05:39,820 --> 00:05:40,610	33131	\u5bf9，\u5f20\u9a74\u513f	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:05:40,620 --> 00:05:50,030	33132	\u6240\u4ee5\u6211\u4eec\u53ef\u4ee5\u7b80\u6d01\u7684\u628a\u5b83\u7ed9\u6982\u62ec\u4e3a\u7aa6\u5a25\u906d\u4eba\u8bec\u9677，\u88ab\u8feb\u5c48\u62db，\u542b\u51a4\u53d7\u5211	\u6559\u5e08	\u603b\u7ed3	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:05:53,710 --> 00:05:55,900	33134	\u5927\u5bb6\u60f3\u7aa6\u5a25\u771f\u7684\u662f\u5c48\u6253\u6210\u62db\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:05:57,180 --> 00:05:57,900	33136	\u90a3\u662f\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:06:01,370 --> 00:06:05,000	33138	\u5bf9，\u5927\u5bb6\u63d0\u5230\u4e86\u5979\u662f\u6015\u8fde\u7d2f\u5979\u7684\u5a46\u5a46	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:06:05,010 --> 00:06:12,870	33139	\u4e3a\u4e86\u4fdd\u62a4\u5a46\u5a46，\u6240\u4ee5\u54b1\u4eec\u7ed9\u4ed6\u6982\u62ec\u7684\u662f\u88ab\u8feb\u5c48\u62db，\u800c\u4e0d\u662f\u5c48\u6253\u6210\u62db，\u8fd9\u4e2a\u540c\u5b66\u4e00\u5b9a\u8981\u53bb\u6ce8\u610f	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:06:14,070 --> 00:06:22,350	33140	\u90a3\u4e48\u5927\u5bb6\u60f3\u906d\u9047\u4e86\u5982\u6b64\u60b2\u60e8\u7ecf\u5386\u7684\u7aa6\u5a25，\u4ed6\u7684\u8eab\u4e0a\u53ef\u8c13\u662f\u5199\u7740\u4e00\u4e2a\u5927\u5927\u7684\u51a4\u5b57\u5bf9\u4e0d\u5bf9	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:06:22,760 --> 00:06:28,740	33141	\u4f60\u60f3\u5982\u6b64\u7684\u51a4，\u4ee5\u81f3\u4e8e\u6700\u540e\u5c48\u6b7b\u53d8\u6210\u4e86\u4e00\u7f15\u51a4\u9b42	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:06:29,030 --> 00:06:40,110	33142	\u90a3\u4e48\u7aa6\u5a25\u5979\u662f\u9009\u62e9\u4ec0\u4e48\u65b9\u5f0f\u53bb\u4f38\u51a4\u7684，\u5979\u662f\u5982\u4f55\u4f38\u51a4\u7684，\u5927\u5bb6\u60f3\u60f3\u4ed6\u505a\u4e86\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:06:40,340 --> 00:06:41,200	33143	\u4f60\u5148\u8bf4	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:06:55,830 --> 00:06:56,460	33145	\u5bf9，\u5f88\u597d	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:06:56,460 --> 00:06:56,900	33146	\u8bf7\u5750	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:06:56,910 --> 00:07:06,800	33147	\u54b1\u4eec\u8fd8\u76f4\u63a5\u7b80\u6d01\u7684\u628a\u7aa6\u5a25\u4e34\u884c\u4e4b\u524d\u8bb8\u7684，\u54b1\u4eec\u79f0\u4e4b\u4e3a\u4ec0\u4e48，\u8fd9\u53eb\u8bb8\u4e0b\u4e86\u4e09\u6869\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:07:07,650 --> 00:07:13,840	33149	\u8fd9\u4e2a\u8bcd\u662f\u4e0d\u662f\u5728\u539f\u6587\u5f53\u4e2d\u662f\u6709\u7684，\u5bf9，\u7aa6\u5a25\u8bb8\u4e0b\u4e86\u4e09\u6869\u8a93\u613f	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:07:16,310 --> 00:07:21,400	33150	\u90a3\u4e48\u6211\u95ee\u4e00\u4e0b\u7aa6\u5a25\u5199\u7684\u8fd9\u4e09\u6869\u8a93\u613f\u5979\u662f\u5bc4\u5e0c\u671b\u4e8e\u8c01\u7684	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
00:07:22,185 --> 00:07:23,840	33152	\u5bc4\u5e0c\u671b\u4e8e\u5929\u5730	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_high_6	\u9ad8\u4e2d\u9636\u6bb5	\u5973	\u8bed\u6587
